12374880	7.043406
12375360	7.033422
12375840	7.041420
12376320	7.065814
12376800	7.071786
12377280	7.061296
12377760	7.069128
12378240	7.093029
12378720	7.098172
12379200	7.087179
12379680	7.094842
12380160	7.118243
12380640	7.122554
12381120	7.111062
12381600	7.118554
12382080	7.141447
12382560	7.144924
12383040	7.132936
12383520	7.140252
12384000	7.162629
12384480	7.165271
12384960	7.152790
12385440	7.159929
12385920	7.181782
12386400	nan
12386880	7.170617
12387360	7.177575
12387840	7.198895
12388320	7.199862
12388800	7.186405
12389280	7.193181
12389760	7.213961
12390240	7.214087
12390720	7.200146
12391200	7.206736
12391680	7.226968
12392160	7.226252
12392640	7.211832
12393120	7.218232
12393600	7.237910
12394080	7.236349
12394560	7.221451
12395040	7.227658
12395520	7.246775
12396000	7.244370
12396480	7.228999
12396960	7.235008
12397440	7.253556
12397920	7.250307
12398400	7.234464
12398880	7.240271
12399360	7.258244
12399840	7.254154
12400320	7.237841
12400800	7.243441
12401280	7.260833
12401760	7.255903
12402240	7.239124
12402720	7.244513
12403200	7.261317
12403680	7.255548
12404160	7.238307
12404640	7.243481
12405120	7.259690
12405600	7.253086
12406080	7.235388
12406560	7.240343
12407040	7.255952
12407520	7.248513
12408000	7.230362
12408480	7.235097
12408960	7.250102
12409440	7.241827
12409920	7.223231
12410400	7.227745
12410880	7.242136
12411360	7.233032
12411840	7.213994
12412320	7.218286
12412800	7.232062
12413280	7.222126
12413760	7.202652
12414240	7.206720
12414720	7.219877
12415200	7.209114
12415680	7.189209
12416160	7.193052
12416640	7.205585
12417120	7.193996
12417600	7.173668
12418080	7.177284
12418560	7.189189
12419040	7.176780
12419520	7.156031
12420000	7.159419
12420480	7.170694
12420960	7.157468
12421440	7.136304
12421920	7.139461
12422400	7.150101
12422880	7.136064
12423360	7.114490
12423840	7.117412
12424320	7.127417
12424800	7.112571
12425280	7.090593
12425760	7.093279
12426240	7.102644
12426720	7.086997
12427200	7.064619
12427680	7.067067
12428160	7.075790
12428640	7.059345
12429120	7.036573
12429600	7.038780
12430080	7.046858
12430560	7.029620
12431040	7.006460
12431520	7.008423
12432000	7.015854
12432480	6.997828
12432960	6.974286
12433440	6.976004
12433920	6.982784
12434400	6.963976
12434880	6.940058
12435360	6.941528
12435840	6.947654
12436320	6.928068
12436800	6.903779
12437280	6.905001
12437760	6.910471
12438240	6.890111
12438720	6.865458
12439200	6.866430
12439680	6.871240
12440160	6.850111
12440640	6.825099
12441120	6.825821
12441600	6.829969
12442080	6.808075
12442560	6.782711
12443040	6.783182
12443520	6.786664
12444000	nan
12444480	6.738299
12444960	6.738517
12445440	6.741333
12445920	nan
12446400	6.691873
12446880	6.691834
12447360	6.693984
12447840	nan
12448320	6.643438
12448800	6.643144
12449280	6.644624
12449760	6.619722
12450240	6.593004
12450720	6.592452
12451200	6.593263
12451680	6.567626
12452160	6.540582
12452640	6.539769
12453120	6.539912
12453600	6.513546
12454080	6.486181
12454560	6.485107
12455040	6.484581
12455520	6.457495
12456000	6.429817
12456480	6.428479
12456960	6.427285
12457440	6.399486
12457920	nan
12458400	6.369905
12458880	6.368037
12459360	6.339529
12459840	6.311251
12460320	6.309396
12460800	6.306854
12461280	6.277643
12461760	6.249081
12462240	6.246969
12462720	6.243754
12463200	6.213849
12463680	6.185012
12464160	6.182644
12464640	6.178756
12465120	6.148165
12465600	6.119062
12466080	6.116441
12466560	6.111881
12467040	6.080612
12467520	6.051251
12468000	6.048378
12468480	nan
12468960	6.011211
12469440	5.981601
12469920	5.978476
12470400	5.972579
12470880	5.939982
12471360	5.910131
12471840	5.906756
12472320	5.900194
12472800	5.866948
12473280	5.836863
12473760	5.833239
12474240	5.826015
12474720	5.792130
12475200	5.761818
12475680	5.757946
12476160	5.750063
12476640	5.715548
12477120	5.685019
12477600	5.680899
12478080	5.672359
12478560	5.637225
12479040	5.606486
12479520	5.602118
12480000	5.592927
12480480	5.557184
12480960	5.526242
12481440	5.521627
12481920	5.511786
12482400	5.475444
12482880	5.444308
12483360	5.439447
12483840	5.428960
12484320	5.392030
12484800	5.360708
12485280	5.355601
12485760	5.344471
12486240	5.306963
12486720	5.275464
12487200	5.270112
12487680	5.258340
12488160	5.220265
12488640	5.188596
