  631  6958.5 -5.018368  5.018368
  632  6959.5 -5.110294  5.110294
  633  6960.5 -5.200599  5.200599
  634  6961.5 -5.289250  5.289250
  635  6962.5 -5.376217  5.376217
  636  6963.5 -5.461470  5.461470
  637  6964.5 -5.544979  5.544979
  638  6965.5 -5.626718  5.626718
  639  6966.5 -5.706661  5.706661
  640  6967.5 -5.784781  5.784781
  641  6968.5 -5.861054  5.861054
  642  6969.5 -5.935460  5.935460
  643  6970.5 -6.007976  6.007976
  644  6971.5 -6.078581  6.078581
  645  6972.5 -6.147256  6.147256
  646  6973.5 -6.213983  6.213983
  647  6974.5 -6.278744  6.278744
  648  6975.5 -6.341524  6.341524
  649  6976.5 -6.402305  6.402305
  650  6977.5 -6.461072  6.461072
  651  6978.5 -6.517810  6.517810
  652  6979.5 -6.572504  6.572504
  653  6980.5 -6.625139  6.625139
  654  6981.5 -6.675697  6.675697
  655  6982.5 -6.724164  6.724164
  656  6983.5 -6.770524  6.770524
  657  6984.5 -6.814761  6.814761
  658  6985.5 -6.856861  6.856861
  659  6986.5 -6.896808  6.896808
  660  6987.5 -6.934590  6.934590
  661  6988.5 -6.970195  6.970195
  662  6989.5 -7.003612  7.003612
  663  6990.5 -7.034830  7.034830
  664  6991.5 -7.063842  7.063842
  665  6992.5 -7.090641  7.090641
  666  6993.5 -7.115219  7.115219
  667  6994.5 -7.137572  7.137572
  668  6995.5 -7.157697  7.157697
  669  6996.5 -7.175592  7.175592
  670  6997.5 -7.191254  7.191254
  671  6998.5 -7.204685  7.204685
  672  6999.5 -7.215884  7.215884
  673  7000.5 -7.224854  7.224854
  674  7001.5 -7.231597  7.231597
  675  7002.5 -7.236117  7.236117
  676  7003.5 -7.238417  7.238417
  677  7004.5 -7.238502  7.238502
  678  7005.5 -7.236378  7.236378
  679  7006.5 -7.232049  7.232049
  680  7007.5 -7.225521  7.225521
  681  7008.5 -7.216796  7.216796
  682  7009.5 -7.205880  7.205880
  683  7010.5 -7.192778  7.192778
  684  7011.5 -7.177493  7.177493
  685  7012.5 -7.160033  7.160033
  686  7013.5 -7.140402  7.140402
  687  7014.5 -7.118609  7.118609
  688  7015.5 -7.094661  7.094661
  689  7016.5 -7.068569  7.068569
  690  7017.5 -7.040343  7.040343
  691  7018.5 -7.009996  7.009996
  692  7019.5 -6.977541  6.977541
  693  7020.5 -6.942992  6.942992
  694  7021.5 -6.906365  6.906365
  695  7022.5 -6.867675  6.867675
  696  7023.5 -6.826941  6.826941
  697  7024.5 -6.784181  6.784181
  698  7025.5 -6.739413  6.739413
  699  7026.5 -6.692657  6.692657
  700  7027.5 -6.643934  6.643934
  701  7028.5 -6.592230  6.592230
  702  7029.5 -6.540667  6.540667
  703  7030.5 -6.486166  6.486166
  704  7031.5 -6.429784  6.429784
  705  7032.5 -6.371542  6.371542
  706  7033.5 -6.311461  6.311461
  707  7034.5 -6.249564  6.249564
  708  7035.5 -6.185870  6.185870
  709  7036.5 -6.120401  6.120401
  710  7037.5 -6.053175  6.053175
  711  7038.5 -5.984211  5.984211
  712  7039.5 -5.912681  5.912681
  713  7040.5 -5.841151  5.841151
  714  7041.5 -5.767096  5.767096
  715  7042.5 -5.691386  5.691386
  716  7043.5 -5.614047  5.614047
