index,day,lat,lat_pred,test_error
20413440,10632.0,-6.587948,-6.574735220593424,0.013212779406575947
20413920,10632.25,-6.59361,-6.588124026028844,0.005485973971156355
20414400,10632.5,-6.593533,-6.601383373682521,-0.00785037368252084
20414880,10632.75,-6.614619,-6.61451302996049,0.00010597003951051676
20415360,10633.0,-6.640997,-6.627512764153582,0.013484235846418002
20415840,10633.25,-6.645871,-6.640382348441074,0.005488651558925639
20416320,10633.5,-6.64539,-6.653121557894218,-0.007731557894218533
20416800,10633.75,-6.666217,-6.665730170478839,0.0004868295211606366
20417280,10634.0,-6.691948,-6.678207967059104,0.013740032940895652
20417760,10634.25,-6.696031,-6.690554731399883,0.005476268600116185
20418240,10634.5,-6.695147,-6.702770250170322,-0.007623250170321505
20418720,10634.75,-6.715707,-6.714854312946107,0.0008526870538929643
20419200,10635.0,-6.740783,-6.72680671221245,0.013976287787550667
20419680,10635.25,-6.744077,-6.738627243366998,0.0054497566330020675
20420160,10635.5,-6.742788,-6.7503157047218245,-0.007527704721824513
20420640,10635.75,-6.763075,-6.761871897506559,0.0012031024934406886
20421120,10636.0,-6.787488,-6.7732956258701265,0.014192374129873286
20421600,10636.25,-6.789993,-6.784586696883688,0.005406303116312294
20422080,10636.5,-6.788302,-6.795744920542301,-0.0074429205423012235
20422560,10636.75,-6.808307,-6.806770109767278,0.0015368902327219658
20423040,10637.0,-6.832052,-6.817662080408441,0.014389919591558886
20423520,10637.25,-6.833768,-6.82842065124554,0.005347348754460413
20424000,10637.5,-6.831674,-6.839045643990713,-0.007371643990713217
20424480,10637.75,-6.85139,-6.849536883289644,0.0018531167103565949
20424960,10638.0,-6.87446,-6.859894196723849,0.014565803276150646
20425440,10638.25,-6.875389,-6.870117414811739,0.005271585188260985
20425920,10638.5,-6.872893,-6.880206371010357,-0.007313371010356562
20426400,10638.75,-6.892314,-6.890160901716979,0.0021530982830206824
20426880,10639.0,-6.914701,-6.899980846269977,0.014720153730023
20427360,10639.25,-6.914844,-6.90966604695058,0.005177953049420481
20427840,10639.5,-6.911948,-6.919216348983505,-0.007268348983505035
20428320,10639.75,-6.931068,-6.928631600538531,0.0024363994614686746
20428800,10640.0,-6.952766,-6.93791165273103,0.014854347268969725
20429280,10640.25,-6.952124,-6.947056359623034,0.005067640376966054
20429760,10640.5,-6.94883,-6.9560655782242415,-0.007235578224241479
20430240,10640.75,-6.967643,-6.9649391684922595,0.0027038315077403396
20430720,10641.0,-6.988646,-6.973676993333758,0.014969006666242457
20431200,10641.25,-6.98722,-6.982278918604486,0.004941081395513969
20431680,10641.5,-6.98353,-6.99074481311023,-0.007214813110230089
20432160,10641.75,-7.00203,-6.999074548606735,0.0029554513932650295
20432640,10642.0,-7.022333,-7.0072679998001846,0.01506500019981516
20433120,10642.25,-7.020124,-7.015325044347534,0.004798955652465686
20433600,10642.5,-7.01604,-7.023245562856245,-0.0072055628562450735
20434080,10642.75,-7.034224,-7.0310294388847225,0.0031945611152774944
20434560,10643.0,-7.053819,-7.038676558941881,0.015142441058118905
20435040,10643.25,-7.050829,-7.046186812487136,0.004642187512864382
20435520,10643.5,-7.046353,-7.053560091930346,-0.007207091930346188
20436000,10643.75,-7.064216,-7.060796292631085,0.003419707368914615
20436480,10644.0,-7.083099,-7.067895312898685,0.015203687101315033
20436960,10644.25,-7.07933,-7.074857053991286,0.004472946008713841
20437440,10644.5,-7.074464,-7.081681420115703,-0.007217420115702922
20437920,10644.75,-7.092,-7.088368318426364,0.003631681573635248
20438400,10645.0,-7.110168,-7.094917659024762,0.015250340975238252
20438880,10645.25,-7.105623,-7.101329354958699,0.00429364504130092
20439360,10645.5,-7.100368,-7.107603322221095,-0.007235322221095686
20439840,10645.75,-7.117575,-7.1137394797493085,0.003835520250691893
20440320,10646.0,-7.123639,-7.119737749423719,0.003901250576280546
20440800,10646.25,-7.129702,-7.125598056066882,0.004103943933118082
20441280,10646.5,-7.124063,-7.131320327441998,-0.007257327441998029
20441760,10646.75,-7.140933,-7.1369044942516755,0.004028505748324918
20442240,10647.0,-7.157656,-7.142350490136663,0.015305509863337008
20442720,10647.25,-7.151566,-7.147658251674028,0.003907748325971738
20443200,10647.5,-7.145543,-7.1528277183759235,-0.007284718375923482
20443680,10647.75,-7.162072,-7.157858832687569,0.004213167312431487
20444160,10648.0,-7.17807,-7.162751539985849,0.015318460014150936
20444640,10648.25,-7.171213,-7.1675057885771745,0.003707211422825374
20445120,10648.5,-7.164807,-7.172121529695722,-0.007314529695721994
20445600,10648.75,-7.180991,-7.176598717501506,0.0043922824984941045
20446080,10649.0,-7.196259,-7.180937309078093,0.015321690921907383
20446560,10649.25,-7.18864,-7.185137264430683,0.003502735569317572
20447040,10649.5,-7.181852,-7.189198546483642,-0.007346546483641525
20447520,10649.75,-7.197685,-7.193121121078412,0.004563878921588049
20448000,10650.0,-7.212221,-7.1969049569709,0.015316043029100612
20448480,10650.25,-7.203845,-7.20055002582912,0.003294974170880316
20448960,10650.5,-7.196678,-7.204056302230678,-0.0073783022306779245
20449440,10650.75,-7.212155,-7.207423763659981,0.0047312363400191515
